Wavenumber,Intensity
2409.7239,98.963273
2411.5876,99.032644
2413.4512,99.097416
2415.3149,99.057058
2417.1786,99.085941
2419.0423,99.081304
2420.9059,99.021617
2422.7696,98.947286
2424.6333,99.016354
2426.4969,99.161737
2428.3606,99.225321
2430.2243,99.165023
2432.0879,99.047963
2433.9516,99.022306
2435.8153,99.079145
2437.6789,99.157401
2439.5426,99.095348
2441.4063,98.935516
2443.2700,98.894363
2445.1336,98.969886
2446.9973,99.052217
2448.8610,99.111732
2450.7246,99.054936
2452.5883,99.022156
2454.4520,99.040184
2456.3156,99.074030
2458.1793,99.098404
2460.0430,99.087324
2461.9066,99.108368
2463.7703,99.094322
2465.6340,99.077657
2467.4976,99.026140
2469.3613,99.042956
2471.2250,99.095079
2473.0887,99.177718
2474.9523,99.235453
2476.8160,99.189764
2478.6797,99.180631
2480.5433,99.179819
2482.4070,99.063546
2484.2707,99.029101
2486.1343,99.098221
2487.9980,99.117981
2489.8617,99.098727
2491.7253,99.201295
2493.5890,99.233580
2495.4527,99.111518
2497.3164,99.114001
2499.1800,99.121091
2501.0437,99.124563
2502.9074,99.159422
2504.7710,99.092914
2506.6347,99.113283
2508.4984,99.204446
2510.3620,99.172498
2512.2257,99.159698
2514.0894,99.158438
2515.9530,99.079922
2517.8167,99.020544
2519.6804,99.082293
2521.5440,99.120832
2523.4077,99.100844
2525.2714,99.020338
2527.1351,99.033818
2528.9987,99.165967
2530.8624,99.243447
2532.7261,99.222959
2534.5897,99.126562
2536.4534,99.156875
2538.3171,99.216045
2540.1807,99.121116
2542.0444,98.953346
2543.9081,98.973397
2545.7717,99.092725
2547.6354,99.160196
2549.4991,99.115087
2551.3627,99.095278
2553.2264,99.075338
2555.0901,99.094406
2556.9538,99.149246
2558.8174,99.202574
2560.6811,99.237819
2562.5448,99.200368
2564.4084,99.153281
2566.2721,99.141916
2568.1358,99.138688
2569.9994,99.093151
2571.8631,99.082666
2573.7268,99.160015
2575.5904,99.191414
2577.4541,99.134464
2579.3178,99.101920
2581.1815,99.161527
2583.0451,99.207831
2584.9088,99.058801
2586.7725,98.953341
2588.6361,99.049973
2590.4998,99.151154
2592.3635,99.189745
2594.2271,99.158422
2596.0908,99.085854
2597.9545,99.059288
2599.8181,99.072826
2601.6818,99.069746
2603.5455,99.104099
2605.4091,99.075303
2607.2728,99.046087
2609.1365,99.070655
2611.0002,99.086796
2612.8638,99.063432
2614.7275,99.078410
2616.5912,99.042305
2618.4548,99.031674
2620.3185,99.075210
2622.1822,99.097396
2624.0458,99.106818
2625.9095,99.086923
2627.7732,99.031734
2629.6368,99.048910
2631.5005,99.061651
2633.3642,99.009336
2635.2279,99.022243
2637.0915,99.103637
2638.9552,99.146172
2640.8189,99.074145
2642.6825,99.044406
2644.5462,99.095444
2646.4099,99.094723
2648.2735,99.063842
2650.1372,99.094355
2652.0009,99.097771
2653.8645,99.072703
2655.7282,99.081972
2657.5919,99.075415
2659.4555,99.098677
2661.3192,99.177697
2663.1829,99.175149
2665.0466,99.150528
2666.9102,99.154519
2668.7739,99.140566
2670.6376,99.131458
2672.5012,99.147617
2674.3649,99.152981
2676.2286,99.161435
2678.0922,99.123934
2679.9559,99.129393
2681.8196,99.208826
2683.6832,99.235293
2685.5469,99.167501
2687.4106,99.115829
2689.2742,99.106235
2691.1379,99.186151
2693.0016,99.215575
2694.8653,99.143640
2696.7289,99.142857
2698.5926,99.158508
2700.4563,99.121842
2702.3199,99.190108
2704.1836,99.231910
2706.0473,99.208343
2707.9109,99.198946
2709.7746,99.218025
2711.6383,99.241078
2713.5019,99.228310
2715.3656,99.224403
2717.2293,99.203183
2719.0930,99.172925
2720.9566,99.183651
2722.8203,99.233510
2724.6840,99.221317
2726.5476,99.170296
2728.4113,99.188561
2730.2750,99.196880
2732.1386,99.178920
2734.0023,99.180591
2735.8660,99.209745
2737.7296,99.222918
2739.5933,99.226098
2741.4570,99.190009
2743.3206,99.214262
2745.1843,99.259739
2747.0480,99.186168
2748.9117,99.149087
2750.7753,99.172612
2752.6390,99.195415
2754.5027,99.237461
2756.3663,99.222670
2758.2300,99.182461
2760.0937,99.198548
2761.9573,99.194051
2763.8210,99.183627
2765.6847,99.158405
2767.5483,99.201808
2769.4120,99.289063
2771.2757,99.238621
2773.1394,99.133289
2775.0030,99.134235
2776.8667,99.152296
2778.7304,99.176528
2780.5940,99.174644
2782.4577,99.223852
2784.3214,99.331770
2786.1850,99.341678
2788.0487,99.306867
2789.9124,99.196155
2791.7760,99.119798
2793.6397,99.162576
2795.5034,99.177588
2797.3670,99.171046
2799.2307,99.213675
2801.0944,99.258282
2802.9581,99.279951
2804.8217,99.243590
2806.6854,99.197281
2808.5491,99.198748
2810.4127,99.240795
2812.2764,99.280504
