Wavenumber,Intensity
2681.8196,98.977757
2683.6832,98.967043
2685.5469,98.960038
2687.4106,98.972133
2689.2742,98.989888
2691.1379,99.032705
2693.0016,99.035395
2694.8653,99.001872
2696.7289,98.994101
2698.5926,99.003726
2700.4563,99.005254
2702.3199,98.987260
2704.1836,98.965297
2706.0473,98.952886
2707.9109,98.940606
2709.7746,98.937563
2711.6383,98.972970
2713.5019,98.987729
2715.3656,98.963097
2717.2293,98.975136
2719.0930,98.987231
2720.9566,98.952797
2722.8203,98.973967
2724.6840,99.039326
2726.5476,99.017866
2728.4113,98.945590
2730.2750,98.938693
2732.1386,98.985630
2734.0023,98.999936
2735.8660,98.984488
2737.7296,98.989678
2739.5933,98.993784
2741.4570,99.015803
2743.3206,99.021346
2745.1843,98.985813
2747.0480,98.968602
2748.9117,98.937658
2750.7753,98.905292
2752.6390,98.933128
2754.5027,98.972896
2756.3663,98.945677
2758.2300,98.926820
2760.0937,98.961726
2761.9573,98.963259
2763.8210,98.973154
2765.6847,98.962382
2767.5483,98.943801
2769.4120,98.989165
2771.2757,98.985414
2773.1394,98.994603
2775.0030,99.042514
2776.8667,99.010759
2778.7304,98.942663
2780.5940,98.939570
2782.4577,98.962673
2784.3214,98.957128
2786.1850,98.958440
2788.0487,98.953196
2789.9124,98.952750
2791.7760,99.005697
2793.6397,99.001339
2795.5034,98.931648
2797.3670,98.947887
2799.2307,98.969561
2801.0944,98.946542
2802.9581,98.938832
2804.8217,98.927993
2806.6854,98.937233
2808.5491,98.930170
2810.4127,98.954620
2812.2764,98.974880
